movieId,title,original_language,vote_average,vote_count,popularity,poster_path,userId,rating
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,64425,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,64888,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,66517,2.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,67102,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,67168,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,68112,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,69287,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,70186,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,70914,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,71704,3.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,71912,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,72206,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,73634,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,74275,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,74363,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,77134,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,77701,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,78405,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,78971,3.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,79407,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,80813,3.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,82674,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,83702,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,84757,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,85434,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,86633,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,86903,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,86919,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,87497,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,88971,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,88986,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,89020,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,89163,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,90462,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,90581,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,90717,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,92219,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,92936,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,95112,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,97293,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,98415,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,100941,1.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,101087,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,101666,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,102604,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,103741,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,104995,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,106197,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,107384,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,107720,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,108375,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,108713,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,111112,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,112845,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,114427,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,115640,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,116790,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,116793,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,117395,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,117889,4.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,118638,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,118673,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,119013,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,121547,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,122715,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,123925,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,125288,4.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,125846,3.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,126833,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,127455,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,128236,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,128771,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,128783,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,129326,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,129549,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,130144,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,132490,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,133220,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,133822,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,133901,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,136054,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,137168,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,140070,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,142262,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,143223,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,145842,3.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,146302,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,147469,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,147679,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,148209,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,148332,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,148509,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,148739,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,148748,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,149147,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,150166,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,150168,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,150303,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,150426,4.5
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,151253,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,152170,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,152227,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,154479,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,155918,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,156028,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,157560,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,158560,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,159607,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,160219,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,160694,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,161240,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,161404,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,161474,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,161539,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,162153,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,162505,5.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,162580,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,164185,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,164792,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,165352,1.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,166605,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,167252,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,167968,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,170525,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,170558,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,170983,2.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,172224,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,172264,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,173290,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,173364,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,173530,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,174639,3.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,174944,4.0
155,The Dark Knight,en,8.3,12269.0,123.167259,/1hRoyzDtpgMU7Dz4JF22RANzQO7.jpg,175547,5.0
